modelrun_id,modelrun_alias,jurisdiction,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Campbell,17225.2,25060.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Clayton,3943.2,2098.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Cloverdale,3573.4,2287.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Colma,843.2,4281.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Concord,45331.6,66107.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Corte Madera,4181.8,6218.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Cotati,3036.0,2936.7999999999997,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Cupertino,21894.6,40231.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Daly City,32193.0,19696.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Danville,15889.6,13056.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Dixon,5857.8,4509.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Dublin,21945.4,21525.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,East Palo Alto,7415.6,5904.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,El Cerrito,10987.2,6551.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Emeryville,7517.6,25002.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Fairfax,3425.4,1538.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Fairfield,35433.2,42215.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Foster City,12837.0,20671.399999999998,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Fremont,77310.2,96805.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Gilroy,15323.6,19601.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Half Moon Bay,4857.6,4856.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Hayward,47386.6,83025.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Healdsburg,4495.0,9438.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Hercules,8715.4,5026.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Hillsborough,3933.8,2200.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Lafayette,9563.0,10345.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Larkspur,6230.0,7809.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Livermore,30385.8,44144.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Los Altos,11464.6,15696.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Los Altos Hills,3042.2,1725.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Los Gatos,12602.8,20567.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Martinez,14726.8,25357.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Menlo Park,14444.0,37357.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Mill Valley,6400.0,5812.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Millbrae,8819.2,6390.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Milpitas,25270.8,50924.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Monte Sereno,1278.2,563.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Moraga,5743.6,5909.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Morgan Hill,14571.4,17506.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Mountain View,40104.6,60137.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Napa,28326.0,32123.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Newark,14848.4,20695.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Novato,20158.0,27309.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Oakland,177836.2,263264.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Oakley,13920.2,2751.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Orinda,6958.0,6099.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Pacifica,14048.8,5929.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Palo Alto,27825.8,116208.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Petaluma,22902.0,30018.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Piedmont,3823.2,2296.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Pinole,6826.2,6941.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Pittsburg,21696.4,13671.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Pleasant Hill,13763.2,18582.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Pleasanton,27304.4,64520.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Portola Valley,1796.4,2872.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Redwood City,34213.8,84207.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Richmond,39101.6,48139.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Rio Vista,4258.8,2071.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Rohnert Park,15740.0,14511.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Ross,850.2,488.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Anselmo,5281.4,3389.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Bruno,15075.8,14630.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Carlos,13859.8,17964.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Francisco,406857.4,739996.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Jose,325274.2,445847.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Leandro,31215.6,54681.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Mateo,46926.2,57614.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Pablo,8999.2,8094.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Rafael,22791.4,46089.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,San Ramon,28691.6,44773.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Santa Clara,51364.4,144418.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Santa Rosa,61981.8,79020.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Saratoga,10864.2,9783.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Sausalito,4364.2,5136.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Sebastopol,3202.4,5064.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Sonoma,5070.8,6518.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,South San Francisco,22852.0,53784.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,St. Helena,2432.0,5393.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Suisun City,8719.0,2404.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Sunnyvale,57855.4,99358.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Tiburon,3864.6,2518.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Alameda,54595.0,28799.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Contra Costa,60925.8,41309.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Marin,29085.6,19743.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Napa,10876.8,19070.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated San Mateo,22711.4,23100.6,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Santa Clara,26138.2,32413.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Solano,9897.6,4444.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Unincorporated Sonoma,59878.6,57493.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Union City,20746.0,25245.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Vacaville,30143.6,27652.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Vallejo,41243.6,29057.2,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Walnut Creek,32965.0,56652.0,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Windsor,9047.2,8405.8,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Woodside,2136.4,2478.4,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2023 Final Blueprint,Yountville,1149.8,2092.7999999999997,,,,
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Alameda,39177.0,46718.0,7873.4000000000015,10141.800000000003,0.008401442417990063,0.00760916082400839
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Albany,8585.0,5637.0,1041.6000000000004,568.1999999999998,0.0011114566035738626,0.00042630747798236653
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,American Canyon,8314.0,10048.0,2339.2,3467.3999999999996,0.0024960822648617304,0.002601510998162721
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Antioch,49205.0,25527.0,14625.0,3382.0,0.015605849488544293,0.002537437329349462
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Atherton,2963.0,2727.0,449.8000000000002,319.5999999999999,0.0004799665709365625,0.00023978857790067643
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Belmont,12508.0,10893.0,1554.0,2099.7999999999993,0.0016582215456545527,0.0015754319645677106
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Belvedere,1076.0,327.0,54.799999999999955,2.8000000000000114,5.847525141690438e-05,2.1007760266642584e-06
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Benicia,11052.0,14847.0,471.7999999999993,929.3999999999996,0.0005034420368338589,0.0006973075854220546
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Berkeley,61934.0,155948.0,12293.199999999997,31565.600000000006,0.013117663516757106,0.023682948481168947
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Brentwood,24631.0,10970.0,4862.4000000000015,723.3999999999996,0.005188504789955405,0.0005427504920317562
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Brisbane,4850.0,13067.0,2898.6,5758.4,0.0030929993386321014,0.0043203959542655055
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Burlingame,19476.0,44953.0,5945.4,11680.199999999997,0.0063441379520814516,0.008763387195229915
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Calistoga,2144.0,1979.0,92.0,241.0,9.817013011597094e-05,0.0001808167937236015
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Campbell,23867.0,26325.0,6641.799999999999,1264.4000000000015,0.0070872431543940835,0.0009486504314693858
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Clayton,4911.0,2198.0,967.8000000000002,99.59999999999991,0.0010327070861547466,7.472760437705681e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Cloverdale,4643.0,2775.0,1069.6,487.4000000000001,0.0011413344692613315,0.00036568508407005553
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Colma,6117.0,8232.0,5273.8,3951.0,0.005627496002234864,0.0029643450290537323
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Concord,59412.0,100627.0,14080.400000000001,34519.600000000006,0.015024725000923014,0.025899267189299732
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Corte Madera,4261.0,6247.0,79.19999999999982,28.199999999999818,8.451167723027044e-05,2.115781569711838e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Cotati,3148.0,4427.0,112.0,1490.2000000000003,0.00011951146274987767,0.0011180630124768092
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Cupertino,34443.0,54166.0,12548.400000000001,13934.800000000003,0.013389978921165759,0.01045496206298607
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Daly City,44507.0,25708.0,12314.0,6011.200000000001,0.013139858502696371,0.004510066018387193
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Danville,17421.0,13996.0,1531.3999999999996,939.6000000000004,0.0016341058397782377,0.0007049604123763321
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Dixon,5896.0,4978.0,38.19999999999982,468.8000000000002,4.076194533076165e-05,0.0003517299290357859
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Dublin,34798.0,28662.0,12852.599999999999,7136.5999999999985,0.013714580590527478,0.005354427925675744
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,East Palo Alto,8308.0,7641.0,892.3999999999996,1736.1999999999998,0.0009522502621249177,0.0013026311919623107
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,El Cerrito,16203.0,10327.0,5215.799999999999,3775.3999999999996,0.005565606137596534,0.0028325963610957884
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Emeryville,19027.0,29144.0,11509.4,4141.799999999999,0.012281296690834304,0.003107497909727853
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Fairfax,3662.0,1625.0,236.5999999999999,86.59999999999991,0.0002524679650591165,6.497400139611565e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Fairfield,39694.0,48516.0,4260.800000000003,6300.5999999999985,0.004546557504327492,0.0047271962262859886
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Foster City,14905.0,33409.0,2068.0,12737.600000000002,0.0022066937943459554,0.009556730256156625
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Fremont,103459.0,123571.0,26148.800000000003,26766.0,0.027902511938875014,0.02008191826060547
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Gilroy,17834.0,21712.0,2510.3999999999996,2110.2000000000007,0.002678764072207972,0.0015832348469524647
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Half Moon Bay,5949.0,5266.0,1091.3999999999996,409.60000000000036,0.0011645965218322896,0.0003073135216148848
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Hayward,72500.0,101552.0,25113.4,18526.399999999994,0.02679767114841766,0.01389993463585448
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Healdsburg,6872.0,10720.0,2377.0,1281.7999999999993,0.0025364173835398145,0.0009617052539207978
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Hercules,17574.0,5635.0,8858.6,609.0,0.009452716463536306,0.0004569187857994743
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Hillsborough,3982.0,2320.0,48.19999999999982,120.0,5.143261164771501e-05,9.00332582856107e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Lafayette,11231.0,12382.0,1668.0,2036.3999999999996,0.001779867141667821,0.0015278643931068132
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Larkspur,6522.0,8813.0,292.0,1003.6000000000004,0.0003115834564550382,0.0007529781501286577
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Livermore,59673.0,49827.0,29287.2,5682.199999999997,0.03125139385578765,0.0042632248352541405
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Los Altos,12311.0,18104.0,846.3999999999996,2407.6000000000004,0.0009031651970669323,0.001806367272070303
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Los Altos Hills,6716.0,967.0,3673.8,-758.0,0.003920189391522327,-0.0005687100815041075
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Los Gatos,15560.0,24547.0,2957.2000000000007,3980.0,0.003155529443249449,0.0029861030664727548
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Martinez,18028.0,30951.0,3301.2000000000007,5593.799999999999,0.003522600364552645,0.004196900334983742
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Menlo Park,20980.0,60136.0,6536.0,22779.0,0.006974347504760718,0.017090563254066053
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Mill Valley,6839.0,6205.0,439.0,392.8000000000002,0.0004684422513142526,0.0002947088654548992
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Millbrae,14725.0,13773.0,5905.799999999999,7382.8,0.006301882113466316,0.005539146160591722
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Milpitas,56453.0,59719.0,31182.2,8794.800000000003,0.03327348512285032,0.00659853749975241
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Monte Sereno,1301.0,613.0,22.799999999999955,49.39999999999998,2.4329119202653618e-05,3.706369132757639e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Moraga,5869.0,7054.0,125.39999999999964,1144.3999999999996,0.00013381015561459477,0.0008586171731837737
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Morgan Hill,16245.0,23774.0,1673.6000000000004,6267.4000000000015,0.0017858427148053151,0.004702287024826972
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Mountain View,75432.0,103576.0,35327.4,43438.6,0.037696689724553825,0.03259098911137774
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Napa,29487.0,32047.0,1161.0,-76.79999999999927,0.0012388643593982853,-5.76212853027903e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Newark,22524.0,23467.0,7675.6,2771.7999999999993,0.008190376638240723,0.0020796182109671306
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Novato,22920.0,28729.0,2762.0,1419.7999999999993,0.0029472380367425188,0.00106524350094925
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Oakland,229684.0,367191.0,51847.79999999999,103926.79999999999,0.05532505730681345,0.07797390355997505
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Oakley,17895.0,7011.0,3974.7999999999993,4259.4,0.004241376447662622,0.0031957305028477516
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Orinda,7202.0,7839.0,244.0,1739.3999999999996,0.00026036425813366203,0.0013050320788499268
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Pacifica,14377.0,6795.0,328.2000000000007,866.0,0.00035021126852241016,0.0006497400139611572
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Palo Alto,35378.0,139457.0,7552.200000000001,23249.0,0.00805870061588952,0.017443193515684692
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Petaluma,24802.0,31858.0,1900.0,1839.5999999999985,0.002027426600221139,0.001380209849518411
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Piedmont,3824.0,2703.0,0.8000000000001819,406.5999999999999,8.536533053564631e-07,0.0003050626901577442
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Pinole,10261.0,7927.0,3434.8,985.3999999999996,0.0036651604665471414,0.0007393231059553396
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Pittsburg,26111.0,20452.0,4414.5999999999985,6780.4,0.00471067235228223,0.005087179203997956
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Pleasant Hill,16399.0,21350.0,2635.7999999999993,2767.2000000000007,0.0028125742278225668,0.0020761669360661833
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Pleasanton,43469.0,69134.0,16164.599999999999,4613.199999999997,0.01724870527470243,0.003461178559359825
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Portola Valley,1775.0,3702.0,-21.40000000000009,829.4000000000001,-2.2835225918280293e-05,0.000622279870184046
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Redwood City,41785.0,118505.0,7571.199999999997,34297.2,0.008078974881891727,0.025732405550610394
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Richmond,58171.0,73219.0,19069.4,25079.4,0.020348320426451048,0.018816500815401208
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Rio Vista,4675.0,2385.0,416.1999999999998,314.0,0.0004441131321115988,0.000235587025847348
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Rohnert Park,19371.0,17339.0,3631.0,2827.6000000000004,0.0038745189396857662,0.0021214836760699404
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Ross,856.0,566.0,5.7999999999999545,77.19999999999999,6.188986463832902e-06,5.792139616374287e-05
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,San Anselmo,5364.0,3631.0,82.60000000000036,241.80000000000018,8.813970377803516e-05,0.0001814170154455057
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,San Bruno,20004.0,17524.0,4928.200000000001,2893.3999999999996,0.005258717774320957,0.00217085191269655
